Product,Quantity,Uom,Group_Qty,GrpUom,Avg_Rate,Revenue,Date,Year,Month,Category,Month_Name,Quarter,Week,DayOfWeek,Festival,Is_Festival,Is_Summer,Is_Peak_Q2,Is_Monsoon,Is_Winter,Rev_Per_Unit
Skimmed Milk Curd 525g,16418.0,nos,8619.45,kgs,30.55,501637.43,2025-10-01,2025,10,Curd,Oct,4,40,Wednesday,None,0,0,0,0,0,30.55
Skimmed Milk Curd 525g,15597.0,nos,8188.43,kgs,30.57,476824.13,2025-10-02,2025,10,Curd,Oct,4,40,Thursday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,18550.0,nos,9738.75,kgs,30.55,566673.74,2025-10-03,2025,10,Curd,Oct,4,40,Friday,None,0,0,0,0,0,30.55
Skimmed Milk Curd 525g,20629.0,nos,10830.23,kgs,30.6,631245.43,2025-10-04,2025,10,Curd,Oct,4,40,Saturday,None,0,0,0,0,0,30.6
Skimmed Milk Curd 525g,16656.0,nos,8744.4,kgs,30.61,509859.04,2025-10-05,2025,10,Curd,Oct,4,40,Sunday,None,0,0,0,0,0,30.61
Skimmed Milk Curd 525g,15897.0,nos,8345.93,kgs,30.58,486149.38,2025-10-06,2025,10,Curd,Oct,4,41,Monday,None,0,0,0,0,0,30.58
Skimmed Milk Curd 525g,14373.0,nos,7545.83,kgs,30.56,439279.93,2025-10-07,2025,10,Curd,Oct,4,41,Tuesday,None,0,0,0,0,0,30.56
Skimmed Milk Curd 525g,14829.0,nos,7785.23,kgs,30.58,453513.99,2025-10-08,2025,10,Curd,Oct,4,41,Wednesday,None,0,0,0,0,0,30.58
Skimmed Milk Curd 525g,14489.0,nos,7606.73,kgs,30.6,443395.52,2025-10-09,2025,10,Curd,Oct,4,41,Thursday,None,0,0,0,0,0,30.6
Skimmed Milk Curd 525g,18645.0,nos,9788.63,kgs,30.57,569936.13,2025-10-10,2025,10,Curd,Oct,4,41,Friday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,21637.0,nos,11359.43,kgs,30.6,662162.46,2025-10-11,2025,10,Curd,Oct,4,41,Saturday,None,0,0,0,0,0,30.6
Skimmed Milk Curd 525g,16448.0,nos,8635.2,kgs,30.57,502836.64,2025-10-12,2025,10,Curd,Oct,4,41,Sunday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,16037.0,nos,8419.43,kgs,30.57,490265.76,2025-10-13,2025,10,Curd,Oct,4,42,Monday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,13955.0,nos,7326.38,kgs,30.57,426567.94,2025-10-14,2025,10,Curd,Oct,4,42,Tuesday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,13585.0,nos,7132.13,kgs,30.6,415741.44,2025-10-15,2025,10,Curd,Oct,4,42,Wednesday,None,0,0,0,0,0,30.6
Skimmed Milk Curd 525g,13574.0,nos,7126.35,kgs,30.58,415151.21,2025-10-16,2025,10,Curd,Oct,4,42,Thursday,None,0,0,0,0,0,30.58
Skimmed Milk Curd 525g,17650.0,nos,9266.25,kgs,30.55,539181.46,2025-10-17,2025,10,Curd,Oct,4,42,Friday,None,0,0,0,0,0,30.55
Skimmed Milk Curd 525g,22493.0,nos,11808.83,kgs,30.63,689016.57,2025-10-18,2025,10,Curd,Oct,4,42,Saturday,None,0,0,0,0,0,30.63
Skimmed Milk Curd 525g,16097.0,nos,8450.93,kgs,30.58,492253.36,2025-10-19,2025,10,Curd,Oct,4,42,Sunday,None,0,0,0,0,0,30.58
Skimmed Milk Curd 525g,16767.0,nos,8802.68,kgs,30.58,512782.41,2025-10-20,2025,10,Curd,Oct,4,43,Monday,None,0,0,0,0,0,30.58
Skimmed Milk Curd 525g,14982.0,nos,7865.55,kgs,30.55,457704.61,2025-10-21,2025,10,Curd,Oct,4,43,Tuesday,None,0,0,0,0,0,30.55
Skimmed Milk Curd 525g,12669.0,nos,6651.23,kgs,30.59,387607.5,2025-10-22,2025,10,Curd,Oct,4,43,Wednesday,None,0,0,0,0,0,30.59
Skimmed Milk Curd 525g,13529.0,nos,7102.73,kgs,30.6,413951.14,2025-10-23,2025,10,Curd,Oct,4,43,Thursday,None,0,0,0,0,0,30.6
Skimmed Milk Curd 525g,15189.0,nos,7974.23,kgs,30.58,464407.27,2025-10-24,2025,10,Curd,Oct,4,43,Friday,None,0,0,0,0,0,30.58
Skimmed Milk Curd 525g,19253.0,nos,10107.83,kgs,30.61,589316.65,2025-10-25,2025,10,Curd,Oct,4,43,Saturday,None,0,0,0,0,0,30.61
Skimmed Milk Curd 525g,17491.0,nos,9182.78,kgs,30.54,534136.09,2025-10-26,2025,10,Curd,Oct,4,43,Sunday,None,0,0,0,0,0,30.54
Skimmed Milk Curd 525g,12444.0,nos,6533.1,kgs,30.59,380701.68,2025-10-27,2025,10,Curd,Oct,4,44,Monday,None,0,0,0,0,0,30.59
Skimmed Milk Curd 525g,11677.0,nos,6130.43,kgs,30.62,357552.68,2025-10-28,2025,10,Curd,Oct,4,44,Tuesday,None,0,0,0,0,0,30.62
Skimmed Milk Curd 525g,13092.0,nos,6873.3,kgs,30.56,400109.53,2025-10-29,2025,10,Curd,Oct,4,44,Wednesday,None,0,0,0,0,0,30.56
Skimmed Milk Curd 525g,13939.0,nos,7317.98,kgs,30.57,426048.71,2025-10-30,2025,10,Curd,Oct,4,44,Thursday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,17454.0,nos,9163.35,kgs,30.57,533607.73,2025-10-31,2025,10,Curd,Oct,4,44,Friday,None,0,0,0,0,0,30.57
Skimmed Milk Curd 525g,21282.0,nos,11173.05,kgs,30.59,651101.05,2025-11-01,2025,11,Curd,Nov,4,44,Saturday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,17863.0,nos,9378.08,kgs,30.59,546379.75,2025-11-02,2025,11,Curd,Nov,4,44,Sunday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,17023.0,nos,8937.08,kgs,30.59,520776.88,2025-11-03,2025,11,Curd,Nov,4,45,Monday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,15273.0,nos,8018.33,kgs,30.57,466889.38,2025-11-04,2025,11,Curd,Nov,4,45,Tuesday,None,0,0,0,0,1,30.57
Skimmed Milk Curd 525g,14582.0,nos,7655.55,kgs,30.61,446330.82,2025-11-05,2025,11,Curd,Nov,4,45,Wednesday,None,0,0,0,0,1,30.61
Skimmed Milk Curd 525g,14910.0,nos,7827.75,kgs,30.6,456212.71,2025-11-06,2025,11,Curd,Nov,4,45,Thursday,None,0,0,0,0,1,30.6
Skimmed Milk Curd 525g,19819.0,nos,10404.98,kgs,30.53,605118.68,2025-11-07,2025,11,Curd,Nov,4,45,Friday,None,0,0,0,0,1,30.53
Skimmed Milk Curd 525g,22884.0,nos,12014.1,kgs,30.62,700689.08,2025-11-08,2025,11,Curd,Nov,4,45,Saturday,None,0,0,0,0,1,30.62
Skimmed Milk Curd 525g,18562.0,nos,9745.05,kgs,30.59,567731.09,2025-11-09,2025,11,Curd,Nov,4,45,Sunday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,15036.0,nos,7893.9,kgs,30.58,459746.06,2025-11-10,2025,11,Curd,Nov,4,46,Monday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,13336.0,nos,7001.4,kgs,30.58,407875.01,2025-11-11,2025,11,Curd,Nov,4,46,Tuesday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,14487.0,nos,7605.68,kgs,30.59,443160.4,2025-11-12,2025,11,Curd,Nov,4,46,Wednesday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,13416.0,nos,7043.4,kgs,30.59,410340.02,2025-11-13,2025,11,Curd,Nov,4,46,Thursday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,18009.0,nos,9454.73,kgs,30.54,549980.16,2025-11-14,2025,11,Curd,Nov,4,46,Friday,None,0,0,0,0,1,30.54
Skimmed Milk Curd 525g,23636.0,nos,12408.9,kgs,30.62,723813.9,2025-11-15,2025,11,Curd,Nov,4,46,Saturday,None,0,0,0,0,1,30.62
Skimmed Milk Curd 525g,16798.0,nos,8818.95,kgs,30.62,514283.97,2025-11-16,2025,11,Curd,Nov,4,46,Sunday,None,0,0,0,0,1,30.62
Skimmed Milk Curd 525g,14759.0,nos,7748.48,kgs,30.56,451003.49,2025-11-17,2025,11,Curd,Nov,4,47,Monday,None,0,0,0,0,1,30.56
Skimmed Milk Curd 525g,13899.0,nos,7296.98,kgs,30.58,424994.57,2025-11-18,2025,11,Curd,Nov,4,47,Tuesday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,13351.0,nos,7009.28,kgs,30.6,408498.68,2025-11-19,2025,11,Curd,Nov,4,47,Wednesday,None,0,0,0,0,1,30.6
Skimmed Milk Curd 525g,14182.0,nos,7445.55,kgs,30.58,433738.01,2025-11-20,2025,11,Curd,Nov,4,47,Thursday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,19207.0,nos,10083.68,kgs,30.57,587139.75,2025-11-21,2025,11,Curd,Nov,4,47,Friday,None,0,0,0,0,1,30.57
Skimmed Milk Curd 525g,24673.0,nos,12953.33,kgs,30.63,755788.5,2025-11-22,2025,11,Curd,Nov,4,47,Saturday,None,0,0,0,0,1,30.63
Skimmed Milk Curd 525g,14357.0,nos,7537.43,kgs,30.58,439039.42,2025-11-23,2025,11,Curd,Nov,4,47,Sunday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,12552.0,nos,6589.8,kgs,30.61,384174.39,2025-11-24,2025,11,Curd,Nov,4,48,Monday,None,0,0,0,0,1,30.61
Skimmed Milk Curd 525g,14291.0,nos,7502.78,kgs,30.6,437243.4,2025-11-25,2025,11,Curd,Nov,4,48,Tuesday,None,0,0,0,0,1,30.6
Skimmed Milk Curd 525g,14590.0,nos,7659.75,kgs,30.59,446328.6,2025-11-26,2025,11,Curd,Nov,4,48,Wednesday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,13922.0,nos,7309.05,kgs,30.58,425706.25,2025-11-27,2025,11,Curd,Nov,4,48,Thursday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,18339.0,nos,9627.98,kgs,30.56,560500.52,2025-11-28,2025,11,Curd,Nov,4,48,Friday,None,0,0,0,0,1,30.56
Skimmed Milk Curd 525g,22113.0,nos,11609.33,kgs,30.64,677534.28,2025-11-29,2025,11,Curd,Nov,4,48,Saturday,None,0,0,0,0,1,30.64
Skimmed Milk Curd 525g,16008.0,nos,8404.2,kgs,30.53,488795.49,2025-11-30,2025,11,Curd,Nov,4,48,Sunday,None,0,0,0,0,1,30.53
Skimmed Milk Curd 525g,13691.0,nos,7187.78,kgs,30.61,419016.86,2025-12-01,2025,12,Curd,Dec,4,49,Monday,None,0,0,0,0,1,30.61
Skimmed Milk Curd 525g,12211.0,nos,6410.78,kgs,30.6,373691.46,2025-12-02,2025,12,Curd,Dec,4,49,Tuesday,None,0,0,0,0,1,30.6
Skimmed Milk Curd 525g,12502.0,nos,6563.55,kgs,30.58,382353.48,2025-12-03,2025,12,Curd,Dec,4,49,Wednesday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,13201.0,nos,6930.53,kgs,30.59,403764.72,2025-12-04,2025,12,Curd,Dec,4,49,Thursday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,17116.0,nos,8985.9,kgs,30.57,523210.4,2025-12-05,2025,12,Curd,Dec,4,49,Friday,None,0,0,0,0,1,30.57
Skimmed Milk Curd 525g,23675.0,nos,12429.38,kgs,30.61,724590.87,2025-12-06,2025,12,Curd,Dec,4,49,Saturday,None,0,0,0,0,1,30.61
Skimmed Milk Curd 525g,15717.0,nos,8251.43,kgs,30.58,480668.87,2025-12-07,2025,12,Curd,Dec,4,49,Sunday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,16032.0,nos,8416.8,kgs,30.54,489680.57,2025-12-08,2025,12,Curd,Dec,4,50,Monday,None,0,0,0,0,1,30.54
Skimmed Milk Curd 525g,15483.0,nos,8128.58,kgs,30.54,472853.68,2025-12-09,2025,12,Curd,Dec,4,50,Tuesday,None,0,0,0,0,1,30.54
Skimmed Milk Curd 525g,16679.0,nos,8756.48,kgs,30.62,510766.19,2025-12-10,2025,12,Curd,Dec,4,50,Wednesday,None,0,0,0,0,1,30.62
Skimmed Milk Curd 525g,17391.0,nos,9130.28,kgs,30.54,531078.84,2025-12-11,2025,12,Curd,Dec,4,50,Thursday,None,0,0,0,0,1,30.54
Skimmed Milk Curd 525g,19226.0,nos,10093.65,kgs,30.57,587660.07,2025-12-12,2025,12,Curd,Dec,4,50,Friday,None,0,0,0,0,1,30.57
Skimmed Milk Curd 525g,22257.0,nos,11684.93,kgs,30.6,681012.1,2025-12-13,2025,12,Curd,Dec,4,50,Saturday,None,0,0,0,0,1,30.6
Skimmed Milk Curd 525g,15666.0,nos,8224.65,kgs,30.59,479179.43,2025-12-14,2025,12,Curd,Dec,4,50,Sunday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,14033.0,nos,7367.33,kgs,30.55,428654.93,2025-12-15,2025,12,Curd,Dec,4,51,Monday,None,0,0,0,0,1,30.55
Skimmed Milk Curd 525g,13769.0,nos,7228.73,kgs,30.59,421188.54,2025-12-16,2025,12,Curd,Dec,4,51,Tuesday,None,0,0,0,0,1,30.59
Skimmed Milk Curd 525g,13411.0,nos,7040.78,kgs,30.58,410174.89,2025-12-17,2025,12,Curd,Dec,4,51,Wednesday,None,0,0,0,0,1,30.58
Skimmed Milk Curd 525g,12070.0,nos,6336.75,kgs,30.55,368712.46,2025-12-18,2025,12,Curd,Dec,4,51,Thursday,None,0,0,0,0,1,30.55
Skimmed Milk Curd 525g,17102.0,nos,8978.55,kgs,30.54,522229.82,2025-12-19,2025,12,Curd,Dec,4,51,Friday,None,0,0,0,0,1,30.54
Skimmed Milk Curd 525g,20028.0,nos,10514.7,kgs,30.6,612890.94,2025-12-20,2025,12,Curd,Dec,4,51,Saturday,Christmas_NewYear,1,0,0,0,1,30.6
Skimmed Milk Curd 525g,14514.0,nos,7619.85,kgs,30.56,443526.34,2025-12-21,2025,12,Curd,Dec,4,51,Sunday,Christmas_NewYear,1,0,0,0,1,30.56
Skimmed Milk Curd 525g,13495.0,nos,7084.88,kgs,30.53,412060.53,2025-12-22,2025,12,Curd,Dec,4,52,Monday,Christmas_NewYear,1,0,0,0,1,30.53
Skimmed Milk Curd 525g,15807.0,nos,8298.68,kgs,30.61,483919.49,2025-12-23,2025,12,Curd,Dec,4,52,Tuesday,Christmas_NewYear,1,0,0,0,1,30.61
Skimmed Milk Curd 525g,20822.0,nos,10931.55,kgs,30.57,636532.7,2025-12-24,2025,12,Curd,Dec,4,52,Wednesday,Christmas_NewYear,1,0,0,0,1,30.57
Skimmed Milk Curd 525g,18088.0,nos,9496.2,kgs,30.53,552222.76,2025-12-25,2025,12,Curd,Dec,4,52,Thursday,Christmas_NewYear,1,0,0,0,1,30.53
Skimmed Milk Curd 525g,22406.0,nos,11763.15,kgs,30.56,684748.37,2025-12-26,2025,12,Curd,Dec,4,52,Friday,Christmas_NewYear,1,0,0,0,1,30.56
Skimmed Milk Curd 525g,26359.0,nos,13838.48,kgs,30.59,806265.7,2025-12-27,2025,12,Curd,Dec,4,52,Saturday,Christmas_NewYear,1,0,0,0,1,30.59
Skimmed Milk Curd 525g,17792.0,nos,9340.8,kgs,30.57,543875.21,2025-12-28,2025,12,Curd,Dec,4,52,Sunday,Christmas_NewYear,1,0,0,0,1,30.57
Skimmed Milk Curd 525g,15526.0,nos,8151.15,kgs,30.56,474548.42,2025-12-29,2025,12,Curd,Dec,4,1,Monday,Christmas_NewYear,1,0,0,0,1,30.56
Skimmed Milk Curd 525g,16862.0,nos,8852.55,kgs,30.59,515767.17,2025-12-30,2025,12,Curd,Dec,4,1,Tuesday,Christmas_NewYear,1,0,0,0,1,30.59
Skimmed Milk Curd 525g,20401.0,nos,10710.53,kgs,30.57,623635.86,2025-12-31,2025,12,Curd,Dec,4,1,Wednesday,Christmas_NewYear,1,0,0,0,1,30.57
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-07-26,2022,7,Curd,Jul,3,30,Tuesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-07-27,2022,7,Curd,Jul,3,30,Wednesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,3.0,nos,15.0,kgs,270.0,810.01,2022-07-28,2022,7,Curd,Jul,3,30,Thursday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,4.0,nos,20.0,kgs,270.0,1079.99,2022-07-30,2022,7,Curd,Jul,3,30,Saturday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-07-31,2022,7,Curd,Jul,3,30,Sunday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-01,2022,8,Curd,Aug,3,31,Monday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-02,2022,8,Curd,Aug,3,31,Tuesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-03,2022,8,Curd,Aug,3,31,Wednesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-04,2022,8,Curd,Aug,3,31,Thursday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-05,2022,8,Curd,Aug,3,31,Friday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,5.0,nos,25.0,kgs,270.0,1349.99,2022-08-06,2022,8,Curd,Aug,3,31,Saturday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-07,2022,8,Curd,Aug,3,31,Sunday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-08,2022,8,Curd,Aug,3,32,Monday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-09,2022,8,Curd,Aug,3,32,Tuesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-10,2022,8,Curd,Aug,3,32,Wednesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-11,2022,8,Curd,Aug,3,32,Thursday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-12,2022,8,Curd,Aug,3,32,Friday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,1.0,nos,5.0,kgs,270.0,270.0,2022-08-13,2022,8,Curd,Aug,3,32,Saturday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,22.0,nos,110.0,kgs,270.0,5940.01,2022-08-14,2022,8,Curd,Aug,3,32,Sunday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,3.0,nos,15.0,kgs,270.0,810.01,2022-08-16,2022,8,Curd,Aug,3,33,Tuesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-17,2022,8,Curd,Aug,3,33,Wednesday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-18,2022,8,Curd,Aug,3,33,Thursday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,270.0,2700.01,2022-08-19,2022,8,Curd,Aug,3,33,Friday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,25.0,nos,125.0,kgs,270.0,6750.01,2022-08-20,2022,8,Curd,Aug,3,33,Saturday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-25,2022,8,Curd,Aug,3,34,Thursday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-26,2022,8,Curd,Aug,3,34,Friday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-08-28,2022,8,Curd,Aug,3,34,Sunday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,12.0,nos,60.0,kgs,270.0,3239.99,2022-09-01,2022,9,Curd,Sep,3,35,Thursday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,270.0,2700.01,2022-09-02,2022,9,Curd,Sep,3,35,Friday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,4.0,nos,20.0,kgs,270.0,1079.99,2022-09-04,2022,9,Curd,Sep,3,35,Sunday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,20.0,nos,100.0,kgs,270.0,5400.0,2022-09-06,2022,9,Curd,Sep,3,36,Tuesday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,6.0,nos,30.0,kgs,270.0,1620.0,2022-09-07,2022,9,Curd,Sep,3,36,Wednesday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,17.0,nos,85.0,kgs,270.0,4590.01,2022-09-10,2022,9,Curd,Sep,3,36,Saturday,Onam,1,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-09-11,2022,9,Curd,Sep,3,36,Sunday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,4.0,nos,20.0,kgs,270.0,1079.99,2022-09-17,2022,9,Curd,Sep,3,37,Saturday,None,0,0,0,1,0,270.0
Skimmed Milk Curd 5kg,2.0,nos,10.0,kgs,270.01,540.01,2022-10-01,2022,10,Curd,Oct,4,39,Saturday,None,0,0,0,0,0,270.0
Skimmed Milk Curd 5kg,5.0,nos,25.0,kgs,297.0,1485.01,2022-12-09,2022,12,Curd,Dec,4,49,Friday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,40.0,nos,200.0,kgs,297.0,11880.0,2022-12-11,2022,12,Curd,Dec,4,49,Sunday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,20.0,nos,100.0,kgs,297.0,5940.0,2022-12-24,2022,12,Curd,Dec,4,51,Saturday,Christmas_NewYear,1,0,0,0,1,297.0
Skimmed Milk Curd 5kg,20.0,nos,100.0,kgs,297.0,5940.0,2022-12-31,2022,12,Curd,Dec,4,52,Saturday,Christmas_NewYear,1,0,0,0,1,297.0
Skimmed Milk Curd 5kg,20.0,nos,100.0,kgs,297.0,5940.0,2023-01-07,2023,1,Curd,Jan,1,1,Saturday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,20.0,nos,100.0,kgs,297.0,5940.0,2023-01-14,2023,1,Curd,Jan,1,2,Saturday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,15.0,nos,75.0,kgs,297.0,4455.0,2023-01-17,2023,1,Curd,Jan,1,3,Tuesday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,8.0,nos,40.0,kgs,297.0,2376.0,2023-01-19,2023,1,Curd,Jan,1,3,Thursday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,43.0,nos,215.0,kgs,292.66,12584.57,2023-01-21,2023,1,Curd,Jan,1,3,Saturday,None,0,0,0,0,1,292.66
Skimmed Milk Curd 5kg,20.0,nos,100.0,kgs,297.0,5940.0,2023-01-22,2023,1,Curd,Jan,1,3,Sunday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,120.0,nos,600.0,kgs,297.0,35640.01,2023-01-24,2023,1,Curd,Jan,1,4,Tuesday,None,0,0,0,0,1,297.0
Skimmed Milk Curd 5kg,24.0,nos,120.0,kgs,260.0,6240.0,2023-01-25,2023,1,Curd,Jan,1,4,Wednesday,None,0,0,0,0,1,260.0
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,284.57,2845.71,2023-01-27,2023,1,Curd,Jan,1,4,Friday,None,0,0,0,0,1,284.57
Skimmed Milk Curd 5kg,26.0,nos,130.0,kgs,260.0,6760.01,2023-01-28,2023,1,Curd,Jan,1,4,Saturday,None,0,0,0,0,1,260.0
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,260.0,2600.01,2023-01-29,2023,1,Curd,Jan,1,4,Sunday,None,0,0,0,0,1,260.0
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,260.0,2600.01,2023-01-31,2023,1,Curd,Jan,1,5,Tuesday,None,0,0,0,0,1,260.0
Skimmed Milk Curd 5kg,5.0,nos,25.0,kgs,284.57,1422.86,2023-02-01,2023,2,Curd,Feb,1,5,Wednesday,None,0,0,0,0,0,284.57
Skimmed Milk Curd 5kg,22.0,nos,110.0,kgs,262.23,5769.16,2023-02-02,2023,2,Curd,Feb,1,5,Thursday,None,0,0,0,0,0,262.23
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,284.57,2845.71,2023-02-03,2023,2,Curd,Feb,1,5,Friday,None,0,0,0,0,0,284.57
Skimmed Milk Curd 5kg,62.0,nos,310.0,kgs,267.58,16590.01,2023-02-04,2023,2,Curd,Feb,1,5,Saturday,None,0,0,0,0,0,267.58
Skimmed Milk Curd 5kg,10.0,nos,50.0,kgs,284.57,2845.71,2023-02-06,2023,2,Curd,Feb,1,6,Monday,None,0,0,0,0,0,284.57
Skimmed Milk Curd 5kg,12.0,nos,60.0,kgs,261.67,3140.02,2023-02-07,2023,2,Curd,Feb,1,6,Tuesday,None,0,0,0,0,0,261.67
Skimmed Milk Curd 5kg,22.0,nos,110.0,kgs,276.62,6085.7,2023-02-08,2023,2,Curd,Feb,1,6,Wednesday,None,0,0,0,0,0,276.62
Skimmed Milk Curd 5kg,26.0,nos,130.0,kgs,263.85,6859.99,2023-02-10,2023,2,Curd,Feb,1,6,Friday,None,0,0,0,0,0,263.85
Skimmed Milk Curd 5kg,63.0,nos,315.0,kgs,261.75,16490.02,2023-02-11,2023,2,Curd,Feb,1,6,Saturday,None,0,0,0,0,0,261.75
Skimmed Milk Curd 5kg,4.0,nos,20.0,kgs,270.0,1079.99,2023-02-12,2023,2,Curd,Feb,1,6,Sunday,None,0,0,0,0,0,270.0
Skimmed Milk Curd 5kg,19.0,nos,95.0,kgs,264.74,5029.99,2023-02-13,2023,2,Curd,Feb,1,7,Monday,None,0,0,0,0,0,264.74
Skimmed Milk Curd 5kg,5.0,nos,25.0,kgs,270.0,1349.99,2023-02-14,2023,2,Curd,Feb,1,7,Tuesday,None,0,0,0,0,0,270.0
Skimmed Milk Curd 5kg,5.0,nos,25.0,kgs,270.0,1349.99,2023-02-15,2023,2,Curd,Feb,1,7,Wednesday,None,0,0,0,0,0,270.0
Skimmed Milk Curd 5kg,6.0,nos,30.0,kgs,270.0,1620.0,2023-02-16,2023,2,Curd,Feb,1,7,Thursday,None,0,0,0,0,0,270.0
Skimmed Milk Curd 5kg,9.0,nos,45.0,kgs,270.0,2429.98,2023-02-17,2023,2,Curd,Feb,1,7,Friday,None,0,0,0,0,0,270.0
Skimmed Milk Curd 5kg,14.0,nos,70.0,kgs,262.86,3680.0,2023-02-18,2023,2,Curd,Feb,1,7,Saturday,None,0,0,0,0,0,262.86
